epoch,step,train_loss_epoch,train_loss_step,val/accuracy,val/prc,val/roc,val_loss
25,2261,,,0.8547297120094299,0.9315645694732666,0.8538594841957092,0.5862569212913513
25,2261,0.14570896327495575,,,,,
26,2299,,0.03505081310868263,,,,
26,2348,,,0.8479729890823364,0.9347939491271973,0.8698844909667969,0.515397846698761
26,2348,0.12921281158924103,,,,,
27,2349,,0.260978102684021,,,,
27,2399,,0.06821030378341675,,,,
27,2435,,,0.8547297120094299,0.9322767853736877,0.8690224885940552,0.5348771810531616
27,2435,0.12461605668067932,,,,,
28,2449,,0.010937008075416088,,,,
28,2499,,0.36703813076019287,,,,
28,2522,,,0.8513513803482056,0.937400221824646,0.8619676828384399,0.5581983327865601
28,2522,0.1278039664030075,,,,,
29,2549,,0.28451621532440186,,,,
29,2599,,0.1551152914762497,,,,
29,2609,,,0.8445945978164673,0.9386956095695496,0.8676179647445679,0.5877591371536255
29,2609,0.12678512930870056,,,,,
30,2649,,0.1317240446805954,,,,
30,2696,,,0.8581081032752991,0.9339149594306946,0.8652238249778748,0.5323396921157837
30,2696,0.1186678484082222,,,,,
