feature,importance
morgan_bit_191,0.0002975589518664315
morgan_bit_61,0.0002970575157549269
morgan_bit_1463,0.00029692592612504527
morgan_bit_470,0.000295930782364309
morgan_bit_1896,0.000295561813086709
morgan_bit_849,0.00029373225584958425
morgan_bit_932,0.0002935132078255443
morgan_bit_1897,0.00029308164649505855
morgan_bit_1937,0.0002926644376760987
morgan_bit_833,0.00029073030380418017
morgan_bit_1227,0.0002889007832959883
morgan_bit_750,0.0002885149683862502
morgan_bit_453,0.000288295946554768
morgan_bit_1556,0.00028807880001974814
morgan_bit_803,0.0002878579181385231
morgan_bit_464,0.00028761445290862245
morgan_bit_1142,0.0002875844648241517
morgan_bit_1070,0.00028747411084437054
morgan_bit_116,0.00028673435360208503
morgan_bit_1286,0.0002839767179821316
morgan_bit_1745,0.00028280399844275966
morgan_bit_1907,0.00028258106021166065
morgan_bit_1385,0.00028208079458164347
morgan_bit_1168,0.0002812225794523362
morgan_bit_1332,0.00028111797932345024
morgan_bit_134,0.0002807471121630289
morgan_bit_51,0.00028034568290798324
morgan_bit_368,0.0002803220890501427
morgan_bit_834,0.0002800181927487958
morgan_bit_1434,0.00027964455161888247
morgan_bit_831,0.000278946637459981
morgan_bit_1998,0.00027704405077375407
morgan_bit_1531,0.0002765804945915338
morgan_bit_715,0.00027542804659326335
fr_priamide,0.00027441228551985085
morgan_bit_738,0.0002741853426155524
morgan_bit_1043,0.00027416644846345165
morgan_bit_102,0.00027341117791751063
morgan_bit_1522,0.000272510736434747
morgan_bit_821,0.00027024792820602744
morgan_bit_1101,0.0002698985835760423
morgan_bit_502,0.0002697451448642721
morgan_bit_798,0.0002693690410551983
morgan_bit_167,0.00026722036075457203
morgan_bit_988,0.00026705888865438264
morgan_bit_2004,0.000266719315728229
fr_guanido,0.0002664843342120842
morgan_bit_507,0.0002621757256336823
morgan_bit_75,0.0002619426107938249
morgan_bit_494,0.00026117037368204675
morgan_bit_1264,0.0002611028013378387
morgan_bit_591,0.0002606309589536689
morgan_bit_1154,0.00026021032533154624
morgan_bit_585,0.00025893964793114875
morgan_bit_1982,0.0002580643994154818
morgan_bit_1456,0.00025656582591238454
morgan_bit_1200,0.0002553082514910417
morgan_bit_1039,0.00025492700962121014
morgan_bit_1536,0.00025397210868884746
morgan_bit_1573,0.0002525840695996482
morgan_bit_1056,0.0002522823209956427
morgan_bit_1103,0.00025042764866109213
morgan_bit_1292,0.000249803238293543
morgan_bit_1599,0.000249237212151432
morgan_bit_1737,0.0002478783193972927
morgan_bit_307,0.0002457966552787301
morgan_bit_1182,0.0002453785992353819
morgan_bit_1508,0.0002445965407333981
morgan_bit_1938,0.00024449283350817634
morgan_bit_1884,0.00024439983700816147
morgan_bit_571,0.00024341048542252388
morgan_bit_118,0.00024266077210274517
morgan_bit_1788,0.00024261748139644594
morgan_bit_1313,0.00024175345004360382
morgan_bit_1582,0.00024171143577364566
morgan_bit_497,0.00024166392033970322
morgan_bit_1617,0.00024146572809461567
morgan_bit_1410,0.0002411475012913793
morgan_bit_1147,0.00024021535803144572
morgan_bit_1323,0.00024016005430103638
