feature,importance
morgan_bit_1679,0.0004951945030130017
morgan_bit_1073,0.0004943036057784808
morgan_bit_823,0.0004929579651590379
morgan_bit_534,0.000492344161563323
morgan_bit_1724,0.0004909213884977893
morgan_bit_585,0.0004906632815883519
morgan_bit_832,0.0004906500535660895
morgan_bit_75,0.0004882093035817405
morgan_bit_15,0.0004881689264376618
morgan_bit_575,0.0004866209678750398
morgan_bit_1879,0.0004847344161164238
morgan_bit_947,0.00048265682648955375
morgan_bit_980,0.0004809415911397927
morgan_bit_1100,0.0004808902741070061
morgan_bit_72,0.0004801186447921085
morgan_bit_852,0.00047874725852010096
morgan_bit_628,0.0004767856927247469
morgan_bit_67,0.00047656128398442253
morgan_bit_829,0.0004757659463638272
morgan_bit_1696,0.0004756384057449037
morgan_bit_440,0.0004747224511701797
morgan_bit_1946,0.00047408873638248787
morgan_bit_885,0.000472958863148299
morgan_bit_1829,0.0004721339390221421
morgan_bit_61,0.00047064593422076705
morgan_bit_1645,0.00047028787160296076
morgan_bit_1698,0.00046846595342508334
morgan_bit_167,0.00046835811572537475
morgan_bit_286,0.0004676676077869377
morgan_bit_1718,0.0004672454653100257
morgan_bit_301,0.000466764824381389
morgan_bit_1800,0.0004663463183568917
morgan_bit_1634,0.0004635036196621989
morgan_bit_1043,0.00046324512445892357
morgan_bit_1195,0.00046297220788932085
morgan_bit_808,0.00046273479053760415
morgan_bit_1420,0.0004622096054619957
morgan_bit_409,0.00046164371195190815
morgan_bit_1982,0.0004615372805806811
morgan_bit_1972,0.00046082914722570456
morgan_bit_1388,0.0004607605514957424
morgan_bit_1423,0.00046063581268068694
morgan_bit_316,0.0004605397488098877
morgan_bit_1575,0.0004603948503242504
morgan_bit_1926,0.00046033897369837987
morgan_bit_1266,0.00045997181816736935
morgan_bit_403,0.00045960331844513007
morgan_bit_79,0.0004585248587183256
morgan_bit_674,0.0004580634239626816
morgan_bit_1302,0.0004580428178498367
morgan_bit_1638,0.0004579576669903687
morgan_bit_598,0.00045769086509898547
morgan_bit_842,0.0004559923005622962
morgan_bit_1255,0.00045473644301304077
morgan_bit_1934,0.0004523054673878654
morgan_bit_348,0.0004519936637047808
morgan_bit_1182,0.00045174245505965477
morgan_bit_1859,0.00044917473199908384
morgan_bit_502,0.00044830233049980795
morgan_bit_1571,0.0004457972484616464
morgan_bit_1876,0.0004453799644853391
morgan_bit_1130,0.0004447946241120717
morgan_bit_1547,0.0004427516087986525
morgan_bit_1907,0.00044233411303397125
morgan_bit_1004,0.0004422000648838542
morgan_bit_1353,0.0004420668614170974
morgan_bit_770,0.00044020974849047544
morgan_bit_677,0.0004398672594439005
morgan_bit_276,0.000439795304860466
morgan_bit_879,0.0004390878559843878
morgan_bit_2009,0.0004367040701523084
morgan_bit_1056,0.00043662811271327247
morgan_bit_1987,0.00043662143681146866
morgan_bit_1942,0.00043655420564940313
morgan_bit_1437,0.00043620622022876206
morgan_bit_933,0.000434483095279102
morgan_bit_581,0.00043447354462080353
morgan_bit_577,0.00043259968983817425
morgan_bit_846,0.0004318931573834418
morgan_bit_344,0.0004316419180489558
morgan_bit_282,0.00043132991816618527
morgan_bit_118,0.00043096913497039056
morgan_bit_1120,0.0004303272727765581
morgan_bit_1978,0.00042938715375659024
morgan_bit_704,0.0004291726840084927
morgan_bit_1108,0.00042906394980453367
morgan_bit_1349,0.0004288712922923699
morgan_bit_874,0.000427766547371949
morgan_bit_1061,0.0004275609229355157
morgan_bit_2005,0.0004269205838317398
morgan_bit_41,0.0004264553939856475
